"";"adipose";"adrenal_gland";"breast_muscle";"cerebellum";"cerebrum";"gonad";"heart";"hypothalamus";"kidney";"liver";"lung";"lunng";"parietal_nerve";"proventriculus";"spleen"
"chr18_10683541_ID=RF00015.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_22941101_ID=RF00015.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_23484536_ID=RF02271.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_6586560_ID=RF01063.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_65161350_ID=mir-1640_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_61240871_CD_132";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr15_11209181_ID=RF01063.2";0;0,933333333333333;1,13333333333333;0;0;0;0;0,8;0;0;0;0;0;0;0
"chr28_3431581_ID=mir-1464_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_2935372_ID=RF01417.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_32946314_number=1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_16301615_CD_199";0,933333333333333;0;0;0,933333333333333;0;0,8;0;0,8;0;0;0;0;1,13333333333333;0;0
"chr7_13298638_CD_198";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr15_10905708_number=2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_91282420_number=3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_22403328_number=4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_1826263_number=22";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_7216160_number=5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_45928147_number=6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_59626545_number=7";0;0;0;0;0;1,33333333333333;0;0;0;0;1,2;0;0;0;0
"chr7_17538719_number=21";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_174480_number=8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr10_10217556_number=9";0,933333333333333;0;0;0;0;0;1,33333333333333;0;1,06666666666667;1,13333333333333;1,13333333333333;0;0;1,13333333333333;0
"chr2_73482147_number=10";0;0,933333333333333;0;0;0;0,8;0;0;0;0;0;0;0;0;0
"chr7_10899965_number=11";0,933333333333333;0;0;0,933333333333333;0;0;0;0,8;1;1,13333333333333;0;0;0;0;1,93333333333333
"chr23_2150757_number=12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_26197575_number=13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_106858558_number=14";0;0;0;0;0;1,2;0;0;0;0;0;0;0;0;0
"chr3_34047318_number=15";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_5089704_number=20";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_11059968_number=16";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_1124459_number=17";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_13496065_number=19";0;0;0;0,933333333333333;0;0;0;0;0;0;0;0;0;0;0
"chr2_31026302_number=18";0,933333333333333;0;0;0;0;0;0,8;0;0;0;0;0;0;1,06666666666667;0
"chr28_4073373_number=1";0;0;0;0;0;0;0;0;0;1,13333333333333;0;0;0;0;0
"chr1_112404901_ID=RF00302.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_21619798_HACA_72";0;0;0;0;0;0;0,8;0,8;1;1,13333333333333;0;0;0;1,06666666666667;0
"chr7_21529808_ID=mir-1707_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_2917411_ID=RF02094.1";0;0;0;0;0;0;0;0;0;0;0;0;1,06666666666667;0;0
"chr3_15320098_ID=mir-6696_1";0;0,933333333333333;0;0,933333333333333;0;0;0,8;1,8;0;0;0;0;0;0;0
"chr22_2952567_ID=mir-455_1";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"chr1_107260199_ID=mir-219_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr23_5115251_number=2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_23148963_ID=mir-199_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_17306125_ID=mir-1753_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_4883000_CD_181";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_5443821_ID=RF00153.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_20593064_CD_148";0;0;0;0,933333333333333;0;0;0;0,8;0;0;0;0;0;0;0
"chr3_107076781_CD_159";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr24_240303_CD_159";0;0;0;0;1,26666666666667;0;0;0,733333333333333;0;0;0;0;0;0;0
"chr4_16911090_ID=RF00619.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_75085301_ID=mir-3528_2";0;0;1,06666666666667;0;1,26666666666667;0;0;0,733333333333333;0;0;0;0;0;0;0
"chr14_13152247_ID=mir-3528_1";0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0;0;0
"chr2_46454680_ID=mir-126_1";0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0
"chr17_353207_ID=mir-1465_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_63243699_ID=RF02271.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_9846995_CD_49";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr24_3575219_ID=mir-1705_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_8839001_ID=RF00015.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_118254_ID=RF02271.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_25639539_ID=RF02271.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr16_131480_ID=mir-181_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_40090416_ID=mir-181_3";0;0;0;0;0;0;0;0;0;1,13333333333333;0;0;0;0;0
"chr28_1494104_ID=mir-6712_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_5617831_ID=RF00636.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_7959568_ID=mir-1748_1";0;0,933333333333333;0;0;0;1,33333333333333;0;0,733333333333333;0;0;0;0;1,06666666666667;0;0
"chr8_25248770_number=1";0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0
"chr12_19398228_number=14";0,933333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_23401095_number=13";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_167182098_ID=RF00026.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_11813177_number=2";0;0;0;0;0;0;0;0;0;1,13333333333333;0;0;1;0;0
"chr1_54809629_number=3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,93333333333333
"chr5_17967265_number=4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr28_788421_ID=mir-6516_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_108627112_ID=RF01417.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_167402810_CD_207";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_13501628_ID=mir-6599_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_17663498_ID=mir-1765_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_66558997_number=5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_3996263_ID=mir-1561_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_37060716_ID=mir-365_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr17_5237137_ID=RF00407.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_35246614_ID=mir-3064_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_13098312_ID=mir-5047_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr28_2676104_number=6";0;0;0;0;1,2;0;0;0,733333333333333;0;0;0;0;0;0;0
"chr4_8529049_number=12";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_524303_ID=mir-1672_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_17103980_ID=mir-338_1";0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0;0;0
"chrZ_23243612_ID=mir-6551_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_2568013_ID=mir-1652_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_3624284_ID=mir-1637_1";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"chr12_808753_ID=mir-1580_1";0,866666666666667;2,46666666666667;0;0,866666666666667;0;0,8;1,13333333333333;0;1;1,06666666666667;1,13333333333333;1,93333333333333;1;1;0
"chr24_5457658_number=7";0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0;0;0
"chr2_35840706_number=11";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_43844958_number=10";0,866666666666667;2,26666666666667;18,8666666666667;4,26666666666667;1,2;0,8;18,8666666666667;1,66666666666667;2,46666666666667;4,26666666666667;1,13333333333333;0;3,73333333333333;2,2;1,8
"chr2_81819492_number=9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_2596012_number=8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_3430480_ID=mir-684_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_104397544_ID=RF00601.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_31560625_number=2";0;0;0;0,866666666666667;0;0;0,8;0;0;0;0;0;0;0;0
"chrZ_10457184_ID=mir-142_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_57891613_ID=mir-1698_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_30927739_ID=mir-1698_1";0;0,933333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_10823990_ID=mir-1567_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr25_203333_ID=mir-1354_1";2,46666666666667;0;2,46666666666667;3,73333333333333;0;1,13333333333333;0;1,46666666666667;1;1,06666666666667;1,13333333333333;1,8;3,06666666666667;1;0
"chr3_31374080_ID=mir-1587_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr10_2263232_ID=mir-6592_1";0;0;0;0;0;0;0;0,733333333333333;0;0;0;0;0;0;0
"chr23_5215592_HACA_90";0;0;1,06666666666667;0;0;0;0;0,733333333333333;0,933333333333333;1;1,13333333333333;0;0;2,06666666666667;0
"chr14_12090234_CD_201";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_15568646_HACA_22";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_128512969_ID=RF00398.1";0,866666666666667;0;0;0;0;0;0;0;0,933333333333333;0;0;0;0;0;0
"chr9_21120455_number=1";0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0;0;0
"chr3_104177123_ID=mir-6585_1";0;0;0;0;0;0;0;0;0,933333333333333;0;1,13333333333333;1,66666666666667;0;0,933333333333333;0
"chr23_3216579_CD_39";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_88150668_CD_169";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_6372523_ID=mir-22_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_90596821_ID=mir-1666_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_4038259_ID=mir-1696_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_3563876_CD_50";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_51301972_CD_50";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr22_2577406_CD_200";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr10_2134576_CD_163";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_26853232_ID=mir-451_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_86210216_ID=mir-144_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr23_3699087_ID=RF00012.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_28291733_ID=RF00012.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_134845751_ID=RF00012.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_13063934_ID=mir-301_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_76900948_ID=mir-130_3";0;0;0;0;0;0;0;0,733333333333333;0;1;0;0;1;0;0
"chr14_13290660_ID=mir-1697_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_148226111_ID=mir-21_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_30148598_ID=mir-6639_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_973687_ID=mir-1585_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_181801559_ID=RF02271.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_116455675_ID=mir-1592_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_147428648_ID=mir-1689_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_12579035_ID=mir-1749_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_37572424_ID=mir-6710_1";0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0
"chr25_313_ID=mir-1662_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_49798957_ID=mir-1639_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_104997548_ID=mir-460_1";0;0;0;0,866666666666667;0;0;0;0;0;0;0;0;0;0;0
"chr2_42179612_ID=mir-1706_1";0,866666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_168807336_HACA_5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrW_570644_HACA_5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_22836257_HACA_5";0;0;0;0;0;0;0;0;0;0;0;1,46666666666667;0;0;0
"chr2_25081443_ID=RF00392.4";0;0,933333333333333;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_1606966_HACA_9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_31022832_ID=mir-26_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,66666666666667
"chr14_2183608_ID=RF00026.1";18,8666666666667;0,933333333333333;2,26666666666667;3,06666666666667;1,2;0;2,2;1,33333333333333;2,26666666666667;1;1,13333333333333;0;2,46666666666667;0,933333333333333;1,46666666666667
"chr4_38685780_ID=mir-6610_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_49171925_ID=mir-6600_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr17_240308_ID=RF02271.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_54219428_ID=mir-6554_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_128994119_ID=RF01417.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_126079480_ID=mir-153_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_127846038_ID=RF02094.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_46178966_ID=mir-6628_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr15_7120112_ID=RF02271.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrW_2208_ID=mir-1768_1";0;0;0;0;0;0;0;0;0;0;0;1,33333333333333;0;0;0
"chr19_8643431_number=1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_597169_number=2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_31772310_ID=RF00001.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr15_4955461_ID=RF00161.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_64095702_number=3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_107086932_ID=RF00109.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_5037485_ID=mir-1661_1";0;0;0;0,866666666666667;0;0;0,8;0;0;0;0;0;0;0;0
"chr14_5756850_ID=RF02271.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_51939590_ID=RF00214.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_17647252_number=50";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_15489857_ID=mir-1650_1";0;0;0;0;0;0;0;0,733333333333333;0;0;0;0;0;0;0
"chr1_16918513_ID=mir-489_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_12433394_ID=mir-6601_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_4049801_ID=RF01778.1";0,866666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr17_3564388_ID=mir-1685_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_69799469_ID=RF01417.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_35016334_ID=RF00697.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_1172067_ID=RF00001.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_76253131_ID=RF00020.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_11515021_CD_70";0;0;0;0;0;0;0,8;0;0;0;0;0;0;0;0
"chr21_920737_ID=mir-148_1";0,866666666666667;0,866666666666667;1;0,8;0;0,8;0,733333333333333;0;0,933333333333333;1;1,13333333333333;1,33333333333333;1;0;0
"chr27_1586097_ID=RF01976.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_80707381_ID=mir-1732_3";0;0,866666666666667;0;0;0;2,06666666666667;0;0;0,933333333333333;0,933333333333333;0;0;0,933333333333333;0;0
"chr3_15885672_ID=mir-196_1";0;0;0;0;0;0;0;0;0;0;0;1,33333333333333;0;0;0
"chr23_1455623_ID=RF02138.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_37240791_ID=RF02140.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_9453728_ID=RF02141.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_10897374_ID=RF02041.1";0;0;0;0;0;0,8;0;0;0;0;0;0;0;0;0
"chr26_1920197_ID=mir-1732_1";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_87002627_ID=mir-196_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_48909253_ID=RF02138.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_122915448_ID=RF02140.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_48187478_ID=RF02141.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_8974819_ID=RF02041.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_3166353_ID=mir-1732_2";0;0,866666666666667;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_28465634_ID=mir-196_4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_24085411_ID=RF02138.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr24_5438901_ID=RF02140.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_6696088_ID=RF02141.3";0;0;0;0;0;0;0;0;0,933333333333333;0;0;0;0;0;0
"chr1_48683426_ID=RF02041.3";0,866666666666667;0;1;0;0;0;1,13333333333333;0;0,933333333333333;0;0;0;0;0;0
"chrZ_8974924_ID=RF00003.1";0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0
"chr26_5185962_ID=RF02271.4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_33932410_ID=RF02271.5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_2908225_ID=mir-1622_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_25457027_ID=mir-2972_1";0;0;0;0,8;0;0;3,06666666666667;0;18,8666666666667;0;0;0;0,933333333333333;1,93333333333333;0
"chr4_22821741_ID=mir-138_1";0;0;0;0;0;0;0;0,733333333333333;0;0;0;0;0;0;0
"chrZ_42444045_ID=mir-1723_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_7592764_ID=mir-6562_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_69079324_number=4";0;0;0;0;0;0;0;0;0,933333333333333;0;0;0;0;0;0
"chr3_41356728_number=5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_8430991_HACA_6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_4604546_HACA_6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_50983046_ID=RF00001.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_2693060_ID=mir-1607_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr20_5462966_ID=mir-128_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_27876489_number=49";0,866666666666667;0,866666666666667;1;2,46666666666667;1,2;0;0;0;0,933333333333333;0,933333333333333;1,06666666666667;5,53333333333333;0,933333333333333;0,933333333333333;1,33333333333333
"chr21_87004_ID=RF02094.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr10_828883_ID=RF02094.3";0,8;0;0;0;0;0;0;0;0;0,933333333333333;0;0;0;0;0
"chr14_3274437_ID=RF00005.8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_9178565_ID=RF02271.6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_180792_ID=RF00100.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_27190014_ID=RF01417.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_40269675_ID=RF00214.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_917637_ID=RF01417.4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_22619910_ID=mir-6651_2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_23339465_ID=RF00019.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr25_1466811_ID=RF00019.2";0,8;0,866666666666667;0,933333333333333;11,4;1,2;0;0,733333333333333;18,8666666666667;0;0;0;0;2,26666666666667;0,933333333333333;0
"chr4_13561441_ID=RF00019.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_158612048_ID=RF00020.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_16494032_ID=RF01417.5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_19188807_ID=RF02275.1";0;0;0;0;1,13333333333333;0,8;0;0;0;0;0;0;0;0;0
"chr23_3485517_ID=RF02271.7";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_86840482_number=48";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr27_1894_ID=mir-6557_1";0;4,26666666666667;0;0;0;5,53333333333333;0;0;2,2;0;0;1,33333333333333;2,2;0;1,33333333333333
"chr17_8663166_ID=RF02271.8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr8_5120974_ID=mir-1747_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr18_10884375_ID=mir-1759_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr12_9874701_ID=mir-6571_1";0;0;0;0;0;0,8;0,733333333333333;0;0;0;0;0;0;0;0
"chr28_2750162_number=47";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_76817189_number=46";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr21_4194967_number=6";0;0;0;0,8;0;0,733333333333333;0;0;0;0,933333333333333;0;0;0;0;1,33333333333333
"chr1_47894482_ID=RF00591.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_4408650_ID=mir-6698_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_26842665_ID=mir-1782_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_35880116_ID=RF00026.2";0;0;0;0;0;0,733333333333333;0;0;0;0;0;0;0;0;0
"chr7_27777509_ID=mir-6545_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_728293_ID=RF00349.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr16_491700_ID=RF02271.9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr26_1078835_ID=mir-1766_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_26683174_ID=mir-757_1";0;0;0;0,8;0;1,13333333333333;1,13333333333333;0;0,866666666666667;0;0;0;0;0;1,33333333333333
"chr3_70080919_ID=RF00026.3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr1_194719808_ID=mir-1613_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_12293346_ID=RF01156.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr24_649_ID=mir-6562_1";0;0;0;0,8;0;0;0;0;0;0;0;0;0;0;0
"chr5_53682259_ID=mir-6562_4";0;0;0;0;0;0,733333333333333;0;0;0;0;0;0;0;0;0
"chr11_403049_ID=mir-6562_3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr7_96773_ID=RF01417.6";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr6_31259293_ID=RF02271.10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr22_428355_ID=mir-187_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr11_14856922_ID=mir-32_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chrZ_26907223_ID=RF00001.4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr13_13155424_ID=mir-1816_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_83605627_ID=RF01869.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr9_19335313_number=7";0,8;0;0;0;0;0;0;0,733333333333333;0;0;0;0;0;0;0
"chr3_23590354_number=45";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr14_1599454_number=8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr5_24766976_ID=RF02094.4";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr3_30325739_ID=RF00003.2";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr15_9439655_ID=RF02094.5";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr2_844948_ID=RF02271.11";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr19_7165118_ID=mir-6584_1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"chr4_43866073_number=44";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
